"response","id","age","male","action","intention","contact"
2,"97;856",44,1,0,0,0
2,"97;856",44,1,1,1,0
1,"97;856",44,1,1,1,0
1,"97;856",44,1,1,1,0
4,"97;856",44,1,1,1,0
3,"97;856",44,1,1,1,0
4,"97;856",44,1,0,1,0
4,"97;856",44,1,0,1,0
4,"97;856",44,1,0,1,0
4,"97;856",44,1,0,1,0
5,"97;856",44,1,0,1,0
4,"97;856",44,1,0,1,0
5,"97;856",44,1,1,0,0
4,"97;861",22,1,0,0,1
2,"97;861",22,1,0,0,1
4,"97;861",22,1,0,0,1
4,"97;861",22,1,0,1,1
1,"97;861",22,1,0,1,1
1,"97;861",22,1,0,1,1
4,"97;861",22,1,1,0,0
1,"97;861",22,1,1,0,0
4,"97;861",22,1,1,0,0
1,"97;861",22,1,1,0,0
3,"97;861",22,1,1,0,0
1,"97;861",22,1,1,0,0
4,"97;861",22,1,1,0,0
4,"97;861",22,1,0,0,0
5,"97;861",22,1,0,0,0
6,"97;861",22,1,0,0,0
1,"97;861",22,1,0,0,0
3,"97;861",22,1,0,0,0
3,"97;861",22,1,1,1,0
1,"97;861",22,1,1,1,0
4,"97;861",22,1,1,1,0
3,"97;861",22,1,1,1,0
1,"97;861",22,1,1,1,0
4,"97;861",22,1,0,1,0
6,"97;861",22,1,0,1,0
4,"97;861",22,1,0,1,0
1,"97;861",22,1,0,1,0
6,"97;861",22,1,0,1,0
3,"97;861",22,1,0,1,0
4,"97;861",22,1,1,0,0
4,"97;863",35,1,0,0,1
6,"97;863",35,1,0,0,1
5,"97;863",35,1,0,0,1
1,"97;863",35,1,0,1,1
5,"97;863",35,1,0,1,1
1,"97;863",35,1,0,1,1
5,"97;863",35,1,1,0,0
4,"97;863",35,1,1,0,0
5,"97;863",35,1,1,0,0
5,"97;863",35,1,1,0,0
4,"97;863",35,1,1,0,0
3,"97;863",35,1,1,0,0
5,"97;863",35,1,1,0,0
3,"97;863",35,1,0,0,0
4,"97;863",35,1,0,0,0
4,"97;863",35,1,0,0,0
5,"97;863",35,1,0,0,0
2,"97;863",35,1,0,0,0
4,"97;863",35,1,1,1,0
4,"97;863",35,1,1,1,0
1,"97;863",35,1,1,1,0
4,"97;863",35,1,1,1,0
3,"97;863",35,1,1,1,0
3,"97;863",35,1,0,1,0
4,"97;863",35,1,0,1,0
4,"97;863",35,1,0,1,0
3,"97;863",35,1,0,1,0
4,"97;863",35,1,0,1,0
4,"97;863",35,1,0,1,0
4,"97;863",35,1,1,0,0
4,"97;871",39,1,0,0,1
4,"97;871",39,1,0,0,1
1,"97;871",39,1,0,0,1
1,"97;871",39,1,0,1,1
4,"97;871",39,1,0,1,1
1,"97;871",39,1,0,1,1
4,"97;871",39,1,1,0,0
4,"97;871",39,1,1,0,0
2,"97;871",39,1,1,0,0
6,"97;871",39,1,1,0,0
4,"97;871",39,1,1,0,0
5,"97;871",39,1,1,0,0
6,"97;871",39,1,1,0,0
6,"97;871",39,1,0,0,0
6,"97;871",39,1,0,0,0
2,"97;871",39,1,0,0,0
2,"97;871",39,1,0,0,0
6,"97;871",39,1,0,0,0
1,"97;871",39,1,1,1,0
1,"97;871",39,1,1,1,0
1,"97;871",39,1,1,1,0
2,"97;871",39,1,1,1,0
2,"97;871",39,1,1,1,0
2,"97;871",39,1,0,1,0
1,"97;871",39,1,0,1,0
3,"97;871",39,1,0,1,0
7,"97;871",39,1,0,1,0
5,"97;871",39,1,0,1,0
5,"97;871",39,1,0,1,0
2,"97;871",39,1,1,0,0
3,"97;880",19,0,0,0,1
3,"97;880",19,0,0,0,1
3,"97;880",19,0,0,0,1
3,"97;880",19,0,0,1,1
3,"97;880",19,0,0,1,1
2,"97;880",19,0,0,1,1
3,"97;880",19,0,1,0,0
3,"97;880",19,0,1,0,0
3,"97;880",19,0,1,0,0
3,"97;880",19,0,1,0,0
5,"97;880",19,0,1,0,0
3,"97;880",19,0,1,0,0
3,"97;880",19,0,1,0,0
7,"97;880",19,0,0,0,0
5,"97;880",19,0,0,0,0
6,"97;880",19,0,0,0,0
6,"97;880",19,0,0,0,0
7,"97;880",19,0,0,0,0
3,"97;880",19,0,1,1,0
5,"97;880",19,0,1,1,0
3,"97;880",19,0,1,1,0
3,"97;880",19,0,1,1,0
3,"97;880",19,0,1,1,0
7,"97;880",19,0,0,1,0
4,"97;880",19,0,0,1,0
6,"97;880",19,0,0,1,0
4,"97;880",19,0,0,1,0
5,"97;880",19,0,0,1,0
4,"97;880",19,0,0,1,0
3,"97;880",19,0,1,0,0
6,"97;885",42,1,0,0,1
6,"97;885",42,1,0,0,1
5,"97;885",42,1,0,0,1
5,"97;885",42,1,0,1,1
6,"97;885",42,1,0,1,1
4,"97;885",42,1,0,1,1
6,"97;885",42,1,1,0,0
5,"97;885",42,1,1,0,0
5,"97;885",42,1,1,0,0
7,"97;885",42,1,1,0,0
5,"97;885",42,1,1,0,0
5,"97;885",42,1,1,0,0
5,"97;885",42,1,1,0,0
6,"97;885",42,1,0,0,0
5,"97;885",42,1,0,0,0
5,"97;885",42,1,0,0,0
6,"97;885",42,1,0,0,0
6,"97;885",42,1,0,0,0
5,"97;885",42,1,1,1,0
6,"97;885",42,1,1,1,0
5,"97;885",42,1,1,1,0
5,"97;885",42,1,1,1,0
5,"97;885",42,1,1,1,0
6,"97;885",42,1,0,1,0
5,"97;885",42,1,0,1,0
6,"97;885",42,1,0,1,0
5,"97;885",42,1,0,1,0
6,"97;885",42,1,0,1,0
5,"97;885",42,1,0,1,0
6,"97;885",42,1,1,0,0
6,"97;888",20,1,0,0,1
7,"97;888",20,1,0,0,1
7,"97;888",20,1,0,0,1
6,"97;888",20,1,0,1,1
4,"97;888",20,1,0,1,1
3,"97;888",20,1,0,1,1
7,"97;888",20,1,1,0,0
4,"97;888",20,1,1,0,0
6,"97;888",20,1,1,0,0
7,"97;888",20,1,1,0,0
4,"97;888",20,1,1,0,0
6,"97;888",20,1,1,0,0
7,"97;888",20,1,1,0,0
7,"97;888",20,1,0,0,0
7,"97;888",20,1,0,0,0
7,"97;888",20,1,0,0,0
6,"97;888",20,1,0,0,0
6,"97;888",20,1,0,0,0
4,"97;888",20,1,1,1,0
2,"97;888",20,1,1,1,0
6,"97;888",20,1,1,1,0
7,"97;888",20,1,1,1,0
6,"97;888",20,1,1,1,0
7,"97;888",20,1,0,1,0
7,"97;888",20,1,0,1,0
6,"97;888",20,1,0,1,0
4,"97;888",20,1,0,1,0
7,"97;888",20,1,0,1,0
4,"97;888",20,1,0,1,0
6,"97;888",20,1,1,0,0
3,"97;893",15,1,0,0,1
6,"97;893",15,1,0,0,1
5,"97;893",15,1,0,0,1
1,"97;893",15,1,0,1,1
3,"97;893",15,1,0,1,1
3,"97;893",15,1,0,1,1
4,"97;893",15,1,1,0,0
3,"97;893",15,1,1,0,0
4,"97;893",15,1,1,0,0
5,"97;893",15,1,1,0,0
4,"97;893",15,1,1,0,0
4,"97;893",15,1,1,0,0
3,"97;893",15,1,1,0,0
4,"97;893",15,1,0,0,0
5,"97;893",15,1,0,0,0
2,"97;893",15,1,0,0,0
4,"97;893",15,1,0,0,0
3,"97;893",15,1,0,0,0
3,"97;893",15,1,1,1,0
3,"97;893",15,1,1,1,0
1,"97;893",15,1,1,1,0
5,"97;893",15,1,1,1,0
5,"97;893",15,1,1,1,0
4,"97;893",15,1,0,1,0
3,"97;893",15,1,0,1,0
2,"97;893",15,1,0,1,0
3,"97;893",15,1,0,1,0
4,"97;893",15,1,0,1,0
4,"97;893",15,1,0,1,0
3,"97;893",15,1,1,0,0
3,"97;911",23,1,0,0,1
1,"97;911",23,1,0,0,1
1,"97;911",23,1,0,0,1
1,"97;911",23,1,0,1,1
1,"97;911",23,1,0,1,1
1,"97;911",23,1,0,1,1
4,"97;911",23,1,1,0,0
1,"97;911",23,1,1,0,0
1,"97;911",23,1,1,0,0
1,"97;911",23,1,1,0,0
1,"97;911",23,1,1,0,0
1,"97;911",23,1,1,0,0
1,"97;911",23,1,1,0,0
1,"97;911",23,1,0,0,0
1,"97;911",23,1,0,0,0
1,"97;911",23,1,0,0,0
7,"97;911",23,1,0,0,0
7,"97;911",23,1,0,0,0
2,"97;911",23,1,1,1,0
1,"97;911",23,1,1,1,0
1,"97;911",23,1,1,1,0
1,"97;911",23,1,1,1,0
1,"97;911",23,1,1,1,0
7,"97;911",23,1,0,1,0
4,"97;911",23,1,0,1,0
1,"97;911",23,1,0,1,0
1,"97;911",23,1,0,1,0
7,"97;911",23,1,0,1,0
1,"97;911",23,1,0,1,0
1,"97;911",23,1,1,0,0
4,"97;924",45,0,0,0,1
3,"97;924",45,0,0,0,1
3,"97;924",45,0,0,0,1
2,"97;924",45,0,0,1,1
1,"97;924",45,0,0,1,1
1,"97;924",45,0,0,1,1
6,"97;924",45,0,1,0,0
4,"97;924",45,0,1,0,0
4,"97;924",45,0,1,0,0
3,"97;924",45,0,1,0,0
4,"97;924",45,0,1,0,0
2,"97;924",45,0,1,0,0
4,"97;924",45,0,1,0,0
4,"97;924",45,0,0,0,0
4,"97;924",45,0,0,0,0
7,"97;924",45,0,0,0,0
6,"97;924",45,0,0,0,0
4,"97;924",45,0,0,0,0
4,"97;924",45,0,1,1,0
2,"97;924",45,0,1,1,0
1,"97;924",45,0,1,1,0
4,"97;924",45,0,1,1,0
4,"97;924",45,0,1,1,0
4,"97;924",45,0,0,1,0
4,"97;924",45,0,0,1,0
4,"97;924",45,0,0,1,0
3,"97;924",45,0,0,1,0
4,"97;924",45,0,0,1,0
4,"97;924",45,0,0,1,0
3,"97;924",45,0,1,0,0
4,"97;925",59,1,0,0,1
1,"97;925",59,1,0,0,1
1,"97;925",59,1,0,0,1
1,"97;925",59,1,0,1,1
1,"97;925",59,1,0,1,1
1,"97;925",59,1,0,1,1
4,"97;925",59,1,1,0,0
4,"97;925",59,1,1,0,0
1,"97;925",59,1,1,0,0
1,"97;925",59,1,1,0,0
1,"97;925",59,1,1,0,0
1,"97;925",59,1,1,0,0
1,"97;925",59,1,1,0,0
4,"97;925",59,1,0,0,0
7,"97;925",59,1,0,0,0
1,"97;925",59,1,0,0,0
7,"97;925",59,1,0,0,0
4,"97;925",59,1,0,0,0
4,"97;925",59,1,1,1,0
1,"97;925",59,1,1,1,0
1,"97;925",59,1,1,1,0
7,"97;925",59,1,1,1,0
1,"97;925",59,1,1,1,0
3,"97;925",59,1,0,1,0
1,"97;925",59,1,0,1,0
7,"97;925",59,1,0,1,0
7,"97;925",59,1,0,1,0
7,"97;925",59,1,0,1,0
4,"97;925",59,1,0,1,0
1,"97;925",59,1,1,0,0
5,"97;926",17,1,0,0,1
5,"97;926",17,1,0,0,1
5,"97;926",17,1,0,0,1
5,"97;926",17,1,0,1,1
5,"97;926",17,1,0,1,1
5,"97;926",17,1,0,1,1
5,"97;926",17,1,1,0,0
5,"97;926",17,1,1,0,0
5,"97;926",17,1,1,0,0
5,"97;926",17,1,1,0,0
5,"97;926",17,1,1,0,0
5,"97;926",17,1,1,0,0
5,"97;926",17,1,1,0,0
5,"97;926",17,1,0,0,0
5,"97;926",17,1,0,0,0
5,"97;926",17,1,0,0,0
5,"97;926",17,1,0,0,0
5,"97;926",17,1,0,0,0
5,"97;926",17,1,1,1,0
5,"97;926",17,1,1,1,0
5,"97;926",17,1,1,1,0
5,"97;926",17,1,1,1,0
5,"97;926",17,1,1,1,0
5,"97;926",17,1,0,1,0
5,"97;926",17,1,0,1,0
5,"97;926",17,1,0,1,0
5,"97;926",17,1,0,1,0
5,"97;926",17,1,0,1,0
5,"97;926",17,1,0,1,0
5,"97;926",17,1,1,0,0
5,"97;931",47,0,0,0,1
6,"97;931",47,0,0,0,1
5,"97;931",47,0,0,0,1
2,"97;931",47,0,0,1,1
2,"97;931",47,0,0,1,1
1,"97;931",47,0,0,1,1
3,"97;931",47,0,1,0,0
3,"97;931",47,0,1,0,0
2,"97;931",47,0,1,0,0
5,"97;931",47,0,1,0,0
2,"97;931",47,0,1,0,0
3,"97;931",47,0,1,0,0
5,"97;931",47,0,1,0,0
4,"97;931",47,0,0,0,0
2,"97;931",47,0,0,0,0
2,"97;931",47,0,0,0,0
3,"97;931",47,0,0,0,0
3,"97;931",47,0,0,0,0
1,"97;931",47,0,1,1,0
1,"97;931",47,0,1,1,0
1,"97;931",47,0,1,1,0
3,"97;931",47,0,1,1,0
2,"97;931",47,0,1,1,0
2,"97;931",47,0,0,1,0
2,"97;931",47,0,0,1,0
4,"97;931",47,0,0,1,0
2,"97;931",47,0,0,1,0
3,"97;931",47,0,0,1,0
2,"97;931",47,0,0,1,0
3,"97;931",47,0,1,0,0
5,"97;933",18,0,0,0,1
3,"97;933",18,0,0,0,1
1,"97;933",18,0,0,0,1
4,"97;933",18,0,0,1,1
3,"97;933",18,0,0,1,1
2,"97;933",18,0,0,1,1
4,"97;933",18,0,1,0,0
3,"97;933",18,0,1,0,0
4,"97;933",18,0,1,0,0
4,"97;933",18,0,1,0,0
2,"97;933",18,0,1,0,0
4,"97;933",18,0,1,0,0
3,"97;933",18,0,1,0,0
5,"97;933",18,0,0,0,0
3,"97;933",18,0,0,0,0
2,"97;933",18,0,0,0,0
3,"97;933",18,0,0,0,0
3,"97;933",18,0,0,0,0
7,"97;933",18,0,1,1,0
2,"97;933",18,0,1,1,0
4,"97;933",18,0,1,1,0
2,"97;933",18,0,1,1,0
3,"97;933",18,0,1,1,0
4,"97;933",18,0,0,1,0
4,"97;933",18,0,0,1,0
2,"97;933",18,0,0,1,0
4,"97;933",18,0,0,1,0
3,"97;933",18,0,0,1,0
4,"97;933",18,0,0,1,0
3,"97;933",18,0,1,0,0
7,"97;944",18,1,0,0,1
6,"97;944",18,1,0,0,1
5,"97;944",18,1,0,0,1
4,"97;944",18,1,0,1,1
4,"97;944",18,1,0,1,1
4,"97;944",18,1,0,1,1
7,"97;944",18,1,1,0,0
5,"97;944",18,1,1,0,0
7,"97;944",18,1,1,0,0
7,"97;944",18,1,1,0,0
4,"97;944",18,1,1,0,0
6,"97;944",18,1,1,0,0
7,"97;944",18,1,1,0,0
7,"97;944",18,1,0,0,0
7,"97;944",18,1,0,0,0
7,"97;944",18,1,0,0,0
6,"97;944",18,1,0,0,0
6,"97;944",18,1,0,0,0
5,"97;944",18,1,1,1,0
2,"97;944",18,1,1,1,0
3,"97;944",18,1,1,1,0
4,"97;944",18,1,1,1,0
7,"97;944",18,1,1,1,0
4,"97;944",18,1,0,1,0
7,"97;944",18,1,0,1,0
4,"97;944",18,1,0,1,0
7,"97;944",18,1,0,1,0
7,"97;944",18,1,0,1,0
7,"97;944",18,1,0,1,0
5,"97;944",18,1,1,0,0
4,"97;947",51,1,0,0,1
6,"97;947",51,1,0,0,1
4,"97;947",51,1,0,0,1
4,"97;947",51,1,0,1,1
4,"97;947",51,1,0,1,1
3,"97;947",51,1,0,1,1
4,"97;947",51,1,1,0,0
4,"97;947",51,1,1,0,0
4,"97;947",51,1,1,0,0
6,"97;947",51,1,1,0,0
4,"97;947",51,1,1,0,0
4,"97;947",51,1,1,0,0
4,"97;947",51,1,1,0,0
4,"97;947",51,1,0,0,0
4,"97;947",51,1,0,0,0
4,"97;947",51,1,0,0,0
4,"97;947",51,1,0,0,0
4,"97;947",51,1,0,0,0
4,"97;947",51,1,1,1,0
6,"97;947",51,1,1,1,0
3,"97;947",51,1,1,1,0
7,"97;947",51,1,1,1,0
4,"97;947",51,1,1,1,0
4,"97;947",51,1,0,1,0
4,"97;947",51,1,0,1,0
4,"97;947",51,1,0,1,0
4,"97;947",51,1,0,1,0
7,"97;947",51,1,0,1,0
4,"97;947",51,1,0,1,0
4,"97;947",51,1,1,0,0
7,"97;953",19,1,0,0,1
7,"97;953",19,1,0,0,1
7,"97;953",19,1,0,0,1
7,"97;953",19,1,0,1,1
7,"97;953",19,1,0,1,1
4,"97;953",19,1,0,1,1
7,"97;953",19,1,1,0,0
7,"97;953",19,1,1,0,0
7,"97;953",19,1,1,0,0
7,"97;953",19,1,1,0,0
7,"97;953",19,1,1,0,0
3,"97;953",19,1,1,0,0
7,"97;953",19,1,1,0,0
7,"97;953",19,1,0,0,0
7,"97;953",19,1,0,0,0
1,"97;953",19,1,0,0,0
7,"97;953",19,1,0,0,0
6,"97;953",19,1,0,0,0
7,"97;953",19,1,1,1,0
7,"97;953",19,1,1,1,0
7,"97;953",19,1,1,1,0
7,"97;953",19,1,1,1,0
7,"97;953",19,1,1,1,0
1,"97;953",19,1,0,1,0
7,"97;953",19,1,0,1,0
1,"97;953",19,1,0,1,0
7,"97;953",19,1,0,1,0
7,"97;953",19,1,0,1,0
7,"97;953",19,1,0,1,0
7,"97;953",19,1,1,0,0
3,"97;954",21,1,0,0,1
2,"97;954",21,1,0,0,1
4,"97;954",21,1,0,0,1
1,"97;954",21,1,0,1,1
1,"97;954",21,1,0,1,1
1,"97;954",21,1,0,1,1
4,"97;954",21,1,1,0,0
6,"97;954",21,1,1,0,0
3,"97;954",21,1,1,0,0
5,"97;954",21,1,1,0,0
1,"97;954",21,1,1,0,0
4,"97;954",21,1,1,0,0
5,"97;954",21,1,1,0,0
5,"97;954",21,1,0,0,0
4,"97;954",21,1,0,0,0
4,"97;954",21,1,0,0,0
1,"97;954",21,1,0,0,0
6,"97;954",21,1,0,0,0
3,"97;954",21,1,1,1,0
1,"97;954",21,1,1,1,0
1,"97;954",21,1,1,1,0
7,"97;954",21,1,1,1,0
4,"97;954",21,1,1,1,0
6,"97;954",21,1,0,1,0
5,"97;954",21,1,0,1,0
1,"97;954",21,1,0,1,0
5,"97;954",21,1,0,1,0
7,"97;954",21,1,0,1,0
4,"97;954",21,1,0,1,0
6,"97;954",21,1,1,0,0
3,"97;955",19,1,0,0,1
4,"97;955",19,1,0,0,1
5,"97;955",19,1,0,0,1
3,"97;955",19,1,0,1,1
4,"97;955",19,1,0,1,1
3,"97;955",19,1,0,1,1
4,"97;955",19,1,1,0,0
4,"97;955",19,1,1,0,0
4,"97;955",19,1,1,0,0
5,"97;955",19,1,1,0,0
4,"97;955",19,1,1,0,0
3,"97;955",19,1,1,0,0
5,"97;955",19,1,1,0,0
6,"97;955",19,1,0,0,0
4,"97;955",19,1,0,0,0
7,"97;955",19,1,0,0,0
5,"97;955",19,1,0,0,0
4,"97;955",19,1,0,0,0
3,"97;955",19,1,1,1,0
6,"97;955",19,1,1,1,0
4,"97;955",19,1,1,1,0
5,"97;955",19,1,1,1,0
3,"97;955",19,1,1,1,0
5,"97;955",19,1,0,1,0
7,"97;955",19,1,0,1,0
5,"97;955",19,1,0,1,0
5,"97;955",19,1,0,1,0
4,"97;955",19,1,0,1,0
6,"97;955",19,1,0,1,0
5,"97;955",19,1,1,0,0
4,"97;960",28,0,0,0,1
2,"97;960",28,0,0,0,1
2,"97;960",28,0,0,0,1
1,"97;960",28,0,0,1,1
3,"97;960",28,0,0,1,1
1,"97;960",28,0,0,1,1
3,"97;960",28,0,1,0,0
1,"97;960",28,0,1,0,0
1,"97;960",28,0,1,0,0
1,"97;960",28,0,1,0,0
2,"97;960",28,0,1,0,0
1,"97;960",28,0,1,0,0
2,"97;960",28,0,1,0,0
3,"97;960",28,0,0,0,0
4,"97;960",28,0,0,0,0
4,"97;960",28,0,0,0,0
4,"97;960",28,0,0,0,0
3,"97;960",28,0,0,0,0
3,"97;960",28,0,1,1,0
1,"97;960",28,0,1,1,0
1,"97;960",28,0,1,1,0
2,"97;960",28,0,1,1,0
1,"97;960",28,0,1,1,0
5,"97;960",28,0,0,1,0
4,"97;960",28,0,0,1,0
5,"97;960",28,0,0,1,0
4,"97;960",28,0,0,1,0
4,"97;960",28,0,0,1,0
4,"97;960",28,0,0,1,0
4,"97;960",28,0,1,0,0
4,"97;962",31,0,0,0,1
4,"97;962",31,0,0,0,1
4,"97;962",31,0,0,0,1
4,"97;962",31,0,0,1,1
4,"97;962",31,0,0,1,1
4,"97;962",31,0,0,1,1
3,"97;962",31,0,1,0,0
4,"97;962",31,0,1,0,0
4,"97;962",31,0,1,0,0
5,"97;962",31,0,1,0,0
4,"97;962",31,0,1,0,0
4,"97;962",31,0,1,0,0
4,"97;962",31,0,1,0,0
4,"97;962",31,0,0,0,0
4,"97;962",31,0,0,0,0
4,"97;962",31,0,0,0,0
4,"97;962",31,0,0,0,0
4,"97;962",31,0,0,0,0
4,"97;962",31,0,1,1,0
4,"97;962",31,0,1,1,0
3,"97;962",31,0,1,1,0
4,"97;962",31,0,1,1,0
4,"97;962",31,0,1,1,0
4,"97;962",31,0,0,1,0
4,"97;962",31,0,0,1,0
6,"97;962",31,0,0,1,0
4,"97;962",31,0,0,1,0
5,"97;962",31,0,0,1,0
4,"97;962",31,0,0,1,0
4,"97;962",31,0,1,0,0
7,"97;977",20,1,0,0,1
7,"97;977",20,1,0,0,1
5,"97;977",20,1,0,0,1
3,"97;977",20,1,0,1,1
5,"97;977",20,1,0,1,1
5,"97;977",20,1,0,1,1
7,"97;977",20,1,1,0,0
5,"97;977",20,1,1,0,0
5,"97;977",20,1,1,0,0
7,"97;977",20,1,1,0,0
5,"97;977",20,1,1,0,0
5,"97;977",20,1,1,0,0
7,"97;977",20,1,1,0,0
7,"97;977",20,1,0,0,0
7,"97;977",20,1,0,0,0
7,"97;977",20,1,0,0,0
7,"97;977",20,1,0,0,0
7,"97;977",20,1,0,0,0
7,"97;977",20,1,1,1,0
5,"97;977",20,1,1,1,0
5,"97;977",20,1,1,1,0
7,"97;977",20,1,1,1,0
5,"97;977",20,1,1,1,0
7,"97;977",20,1,0,1,0
7,"97;977",20,1,0,1,0
7,"97;977",20,1,0,1,0
7,"97;977",20,1,0,1,0
7,"97;977",20,1,0,1,0
7,"97;977",20,1,0,1,0
5,"97;977",20,1,1,0,0
5,"97;978",32,1,0,0,1
6,"97;978",32,1,0,0,1
6,"97;978",32,1,0,0,1
4,"97;978",32,1,0,1,1
5,"97;978",32,1,0,1,1
4,"97;978",32,1,0,1,1
6,"97;978",32,1,1,0,0
5,"97;978",32,1,1,0,0
5,"97;978",32,1,1,0,0
6,"97;978",32,1,1,0,0
6,"97;978",32,1,1,0,0
6,"97;978",32,1,1,0,0
5,"97;978",32,1,1,0,0
6,"97;978",32,1,0,0,0
6,"97;978",32,1,0,0,0
4,"97;978",32,1,0,0,0
4,"97;978",32,1,0,0,0
5,"97;978",32,1,0,0,0
5,"97;978",32,1,1,1,0
5,"97;978",32,1,1,1,0
4,"97;978",32,1,1,1,0
4,"97;978",32,1,1,1,0
5,"97;978",32,1,1,1,0
6,"97;978",32,1,0,1,0
5,"97;978",32,1,0,1,0
6,"97;978",32,1,0,1,0
4,"97;978",32,1,0,1,0
6,"97;978",32,1,0,1,0
4,"97;978",32,1,0,1,0
5,"97;978",32,1,1,0,0
7,"97;979",27,1,0,0,1
7,"97;979",27,1,0,0,1
7,"97;979",27,1,0,0,1
4,"97;979",27,1,0,1,1
7,"97;979",27,1,0,1,1
7,"97;979",27,1,0,1,1
7,"97;979",27,1,1,0,0
7,"97;979",27,1,1,0,0
7,"97;979",27,1,1,0,0
7,"97;979",27,1,1,0,0
7,"97;979",27,1,1,0,0
7,"97;979",27,1,1,0,0
7,"97;979",27,1,1,0,0
7,"97;979",27,1,0,0,0
7,"97;979",27,1,0,0,0
7,"97;979",27,1,0,0,0
7,"97;979",27,1,0,0,0
7,"97;979",27,1,0,0,0
7,"97;979",27,1,1,1,0
7,"97;979",27,1,1,1,0
4,"97;979",27,1,1,1,0
7,"97;979",27,1,1,1,0
7,"97;979",27,1,1,1,0
7,"97;979",27,1,0,1,0
7,"97;979",27,1,0,1,0
7,"97;979",27,1,0,1,0
7,"97;979",27,1,0,1,0
7,"97;979",27,1,0,1,0
7,"97;979",27,1,0,1,0
7,"97;979",27,1,1,0,0
6,"97;980",22,0,0,0,1
6,"97;980",22,0,0,0,1
6,"97;980",22,0,0,0,1
2,"97;980",22,0,0,1,1
2,"97;980",22,0,0,1,1
2,"97;980",22,0,0,1,1
6,"97;980",22,0,1,0,0
3,"97;980",22,0,1,0,0
6,"97;980",22,0,1,0,0
6,"97;980",22,0,1,0,0
5,"97;980",22,0,1,0,0
6,"97;980",22,0,1,0,0
5,"97;980",22,0,1,0,0
7,"97;980",22,0,0,0,0
6,"97;980",22,0,0,0,0
5,"97;980",22,0,0,0,0
6,"97;980",22,0,0,0,0
5,"97;980",22,0,0,0,0
5,"97;980",22,0,1,1,0
1,"97;980",22,0,1,1,0
1,"97;980",22,0,1,1,0
2,"97;980",22,0,1,1,0
2,"97;980",22,0,1,1,0
2,"97;980",22,0,0,1,0
6,"97;980",22,0,0,1,0
3,"97;980",22,0,0,1,0
6,"97;980",22,0,0,1,0
2,"97;980",22,0,0,1,0
5,"97;980",22,0,0,1,0
6,"97;980",22,0,1,0,0
6,"97;984",18,0,0,0,1
6,"97;984",18,0,0,0,1
6,"97;984",18,0,0,0,1
1,"97;984",18,0,0,1,1
4,"97;984",18,0,0,1,1
3,"97;984",18,0,0,1,1
7,"97;984",18,0,1,0,0
5,"97;984",18,0,1,0,0
4,"97;984",18,0,1,0,0
6,"97;984",18,0,1,0,0
3,"97;984",18,0,1,0,0
4,"97;984",18,0,1,0,0
5,"97;984",18,0,1,0,0
7,"97;984",18,0,0,0,0
4,"97;984",18,0,0,0,0
5,"97;984",18,0,0,0,0
5,"97;984",18,0,0,0,0
4,"97;984",18,0,0,0,0
1,"97;984",18,0,1,1,0
4,"97;984",18,0,1,1,0
4,"97;984",18,0,1,1,0
4,"97;984",18,0,1,1,0
3,"97;984",18,0,1,1,0
3,"97;984",18,0,0,1,0
5,"97;984",18,0,0,1,0
7,"97;984",18,0,0,1,0
4,"97;984",18,0,0,1,0
3,"97;984",18,0,0,1,0
4,"97;984",18,0,0,1,0
4,"97;984",18,0,1,0,0
7,"97;987",40,1,0,0,1
7,"97;987",40,1,0,0,1
6,"97;987",40,1,0,0,1
3,"97;987",40,1,0,1,1
4,"97;987",40,1,0,1,1
1,"97;987",40,1,0,1,1
4,"97;987",40,1,1,0,0
7,"97;987",40,1,1,0,0
4,"97;987",40,1,1,0,0
7,"97;987",40,1,1,0,0
7,"97;987",40,1,1,0,0
1,"97;987",40,1,1,0,0
4,"97;987",40,1,1,0,0
1,"97;987",40,1,0,0,0
7,"97;987",40,1,0,0,0
3,"97;987",40,1,0,0,0
1,"97;987",40,1,0,0,0
1,"97;987",40,1,0,0,0
4,"97;987",40,1,1,1,0
3,"97;987",40,1,1,1,0
1,"97;987",40,1,1,1,0
4,"97;987",40,1,1,1,0
1,"97;987",40,1,1,1,0
4,"97;987",40,1,0,1,0
3,"97;987",40,1,0,1,0
4,"97;987",40,1,0,1,0
4,"97;987",40,1,0,1,0
7,"97;987",40,1,0,1,0
4,"97;987",40,1,0,1,0
4,"97;987",40,1,1,0,0
4,"97;994",43,0,0,0,1
4,"97;994",43,0,0,0,1
4,"97;994",43,0,0,0,1
4,"97;994",43,0,0,1,1
4,"97;994",43,0,0,1,1
3,"97;994",43,0,0,1,1
4,"97;994",43,0,1,0,0
4,"97;994",43,0,1,0,0
4,"97;994",43,0,1,0,0
4,"97;994",43,0,1,0,0
4,"97;994",43,0,1,0,0
4,"97;994",43,0,1,0,0
4,"97;994",43,0,1,0,0
4,"97;994",43,0,0,0,0
4,"97;994",43,0,0,0,0
4,"97;994",43,0,0,0,0
4,"97;994",43,0,0,0,0
4,"97;994",43,0,0,0,0
4,"97;994",43,0,1,1,0
4,"97;994",43,0,1,1,0
4,"97;994",43,0,1,1,0
4,"97;994",43,0,1,1,0
4,"97;994",43,0,1,1,0
4,"97;994",43,0,0,1,0
4,"97;994",43,0,0,1,0
4,"97;994",43,0,0,1,0
4,"97;994",43,0,0,1,0
4,"97;994",43,0,0,1,0
4,"97;994",43,0,0,1,0
